id_cliente,score_credito,pais,sexo_biologico,idade,anos_de_cliente,saldo,servicos_adquiridos,tem_cartao_credito,membro_ativo,salario_estimado,churn
15664681,584,França,Mulher,35,2,114321.28,2,0,0,15959.01,0
15605534,644,Alemanha,Mulher,51,4,95560.04,1,0,0,72628.84,1
15792473,598,Alemanha,Mulher,50,5,88379.81,3,0,1,64157.24,1
15802625,733,Alemanha,Homem,48,7,85915.52,1,1,1,23860.5,0
15766017,615,Alemanha,Homem,58,3,72309.3,1,1,1,85687.09,1
15762172,850,França,Mulher,39,2,0.0,2,1,0,179451.42,0
15728333,521,França,Homem,43,8,0.0,1,1,1,93180.09,0
15792868,675,França,Homem,69,1,0.0,2,1,0,157097.09,0
15605698,746,França,Homem,58,3,0.0,3,1,1,80344.96,1
15777060,770,França,Mulher,33,4,0.0,1,1,0,26080.54,1
15626243,618,França,Homem,30,3,133844.22,1,1,1,31406.93,0
15719898,556,França,Homem,36,7,154872.08,2,1,1,32044.64,0
15599976,749,França,Mulher,27,9,0.0,2,1,0,132734.87,0
15752809,702,Espanha,Homem,43,6,116121.67,1,1,0,61602.42,0
15589698,555,Alemanha,Homem,42,6,107104.5,1,1,1,41304.44,1
15609977,587,França,Homem,47,6,71026.77,1,1,0,57962.41,0
15750121,639,França,Homem,38,3,0.0,1,1,0,42862.82,0
15734177,643,França,Homem,33,4,0.0,2,1,1,152992.04,0
15781347,600,França,Mulher,41,1,0.0,2,1,1,91193.65,0
15592025,651,França,Homem,53,7,0.0,2,1,1,130132.41,0
15670163,666,França,Mulher,27,4,0.0,2,0,0,88751.45,0
15765402,520,França,Mulher,39,6,145644.05,1,0,0,104118.93,0
15624343,650,Espanha,Mulher,50,7,129667.77,1,0,0,42028.16,0
15602354,564,Alemanha,Homem,33,3,109341.87,1,1,0,75632.78,0
15579183,586,França,Homem,64,1,0.0,2,1,1,53710.23,0
15584899,617,França,Mulher,35,5,0.0,2,0,1,13066.3,0
15723658,712,Espanha,Mulher,30,6,0.0,2,1,0,152417.97,0
15803965,654,França,Homem,55,3,87485.67,1,1,1,3299.01,0
15682489,605,França,Homem,27,9,0.0,2,1,0,198091.81,0
15813645,491,França,Mulher,36,0,53369.13,1,1,1,103934.12,0
15766787,707,França,Mulher,35,9,0.0,2,1,1,70403.65,0
15687171,638,Espanha,Homem,34,5,146679.77,1,1,0,102179.86,0
15690744,683,França,Homem,43,2,112499.42,2,1,0,30375.18,0
15707974,815,Espanha,Mulher,38,2,48387.0,1,1,0,184796.84,0
15673084,645,Espanha,Homem,38,1,68079.8,1,0,1,166264.89,0
15814772,645,Alemanha,Homem,49,4,160133.88,1,0,1,88391.97,0
15743709,683,França,Homem,30,4,66190.33,1,1,1,115186.97,0
15610343,705,França,Mulher,37,10,0.0,2,1,1,13935.53,1
15737414,647,França,Homem,35,4,123761.68,1,1,0,83910.4,0
15788480,786,Alemanha,Mulher,33,0,122325.58,1,0,0,34712.34,1
15568519,534,França,Homem,41,9,0.0,2,1,0,13871.34,0
15792453,602,Espanha,Mulher,42,1,138912.17,1,1,1,139494.75,0
15658100,695,França,Mulher,42,0,0.0,2,0,1,140724.64,0
15695197,553,Alemanha,Mulher,25,7,128524.19,2,1,0,20682.46,0
15749807,516,Espanha,Mulher,31,3,0.0,2,1,0,124202.26,0
15773876,655,França,Mulher,34,3,0.0,2,1,0,159638.77,0
15591698,849,Alemanha,Mulher,49,9,132934.89,1,1,0,171056.65,1
15712813,520,Alemanha,Homem,43,3,150805.17,3,0,1,25333.03,1
15763898,568,Espanha,Mulher,46,3,0.0,2,1,1,29372.62,0
15793324,695,Espanha,Homem,32,9,0.0,3,0,1,38533.79,0
15757759,807,Espanha,Mulher,28,7,165969.26,3,1,0,156122.13,1
15796230,642,Alemanha,Mulher,36,2,124495.98,3,1,1,57904.22,1
15611729,703,Alemanha,Homem,39,1,141559.5,1,1,1,31257.1,1
15709531,556,França,Homem,38,2,114756.14,1,1,0,193214.05,0
15650751,585,França,Mulher,30,6,0.0,2,1,1,137757.69,0
15641413,587,Alemanha,Mulher,49,7,155393.98,2,1,0,13308.2,1
15753840,524,Espanha,Mulher,32,6,0.0,1,1,1,132861.9,1
15669994,556,Alemanha,Mulher,31,1,128663.81,2,1,0,125083.29,0
15695301,504,Espanha,Homem,44,4,113522.64,1,1,1,12405.2,0
15792004,731,Espanha,Mulher,26,3,0.0,2,1,0,37697.29,0
15603035,651,França,Homem,34,3,0.0,2,1,1,105599.65,0
15717286,675,Espanha,Mulher,40,8,79035.95,1,1,0,142783.98,1
15577107,657,Espanha,Mulher,22,6,0.0,3,0,1,168412.07,1
15754747,686,Alemanha,Homem,33,9,141918.09,2,0,1,184036.47,0
15705676,690,França,Mulher,35,9,107944.33,2,0,0,48478.47,0
15751912,567,França,Homem,36,7,0.0,2,0,1,3896.08,0
15677336,557,Alemanha,Homem,57,1,120043.13,1,1,0,132370.75,1
15684395,446,Espanha,Mulher,45,10,125191.69,1,1,1,128260.86,1
15659949,850,França,Homem,31,1,96399.31,2,1,0,106534.15,0
15812422,637,França,Homem,41,2,0.0,2,0,1,102515.42,0
15806941,499,França,Homem,60,7,76961.6,2,1,1,83643.87,0
15637690,622,Alemanha,Mulher,34,7,98675.74,1,1,0,138906.85,1
15632882,684,Alemanha,Homem,37,1,126817.13,2,1,1,29995.83,1
15807107,612,França,Homem,32,3,121394.42,1,1,0,164081.42,0
15661034,813,Alemanha,Mulher,29,5,106059.4,1,0,0,187976.88,1
15811958,850,Alemanha,Homem,44,2,112755.34,2,0,0,158171.36,0
15785167,795,Espanha,Homem,29,4,0.0,2,0,0,155711.64,0
15646720,628,Espanha,Mulher,55,7,0.0,3,1,0,85890.75,1
15658614,565,Alemanha,Mulher,38,7,145400.69,2,1,1,83844.79,0
15704657,601,França,Homem,39,3,72647.64,1,1,0,41777.9,1
15567147,802,Espanha,Homem,40,4,0.0,2,1,1,81908.09,0
15701319,614,Alemanha,Mulher,37,6,96340.81,2,1,1,139377.24,1
15745266,434,Espanha,Homem,55,6,0.0,1,0,1,73562.05,1
15650437,522,Alemanha,Homem,32,8,124450.36,2,1,1,165786.1,0
15764314,550,Alemanha,Homem,36,2,113877.23,2,1,0,174921.91,0
15612594,599,Espanha,Homem,25,3,0.0,2,1,1,120790.02,0
15593501,493,França,Mulher,36,5,148667.81,2,1,0,56092.51,0
15804150,755,França,Homem,34,3,0.0,2,1,1,158816.03,0
15649297,605,França,Mulher,62,4,111065.93,2,0,1,125660.99,0
15641110,708,França,Homem,41,0,0.0,1,1,0,128400.62,0
15660608,699,França,Homem,44,8,158697.61,1,1,0,107181.22,0
15806570,763,França,Mulher,53,4,0.0,1,1,0,77203.72,1
15715345,743,Espanha,Homem,25,6,0.0,2,1,0,129740.11,0
15755521,660,França,Mulher,48,0,90044.32,2,0,1,187604.97,1
15579074,619,Alemanha,Homem,38,10,84651.79,1,1,1,184754.26,0
15641158,739,Alemanha,Homem,32,3,102128.27,1,1,0,63981.37,1
15752507,769,Alemanha,Homem,60,9,148846.39,1,1,0,192831.67,1
15597983,692,França,Homem,69,10,154953.94,1,1,1,70849.47,0
15586069,560,França,Mulher,30,0,108883.29,1,1,0,27914.95,0
15655082,607,França,Mulher,48,4,112070.86,3,1,0,173568.3,1
15720155,630,Alemanha,Homem,29,6,131354.39,1,0,1,9324.31,1
15582116,767,Alemanha,Mulher,45,7,132746.2,2,1,0,26628.88,1
15749365,543,França,Mulher,34,8,0.0,2,0,1,145601.8,0
15632069,776,França,Homem,39,8,125211.55,2,1,0,144496.07,0
15663134,535,Espanha,Homem,58,1,0.0,2,1,1,11779.98,1
15766683,549,Alemanha,Homem,36,6,139422.37,1,0,0,83983.39,1
15707219,844,França,Mulher,28,4,0.0,2,0,1,123318.37,0
15709232,586,Alemanha,Mulher,47,5,157099.47,2,1,1,65481.86,0
15801351,583,França,Homem,40,3,0.0,2,1,0,47728.0,0
15578747,701,Espanha,Homem,26,5,83600.24,1,0,1,59195.05,0
15675626,726,França,Homem,28,2,0.0,1,0,0,98060.51,0
15583736,829,Alemanha,Homem,36,4,81795.74,2,1,0,90106.94,0
15590011,749,Espanha,Homem,38,9,129378.32,1,1,1,13549.34,0
15609913,743,França,Mulher,46,9,0.0,1,1,0,113436.08,0
15719479,619,Espanha,Mulher,56,7,0.0,2,1,1,42442.21,0
15575147,699,França,Homem,22,9,99339.0,1,1,0,68297.61,1
15597309,749,Espanha,Homem,36,7,0.0,2,0,0,80134.65,0
15648367,600,Alemanha,Mulher,29,6,74430.1,2,1,1,96051.1,0
15758031,760,Espanha,Homem,38,3,91241.85,1,0,1,80682.35,0
15751771,528,Alemanha,Homem,32,2,99092.45,1,0,1,111149.98,0
15689288,630,França,Mulher,26,5,0.0,2,1,0,182612.38,0
15731026,683,Alemanha,Mulher,39,2,100062.16,2,1,0,109201.43,0
15775809,677,Alemanha,Mulher,26,6,98723.67,1,0,1,151146.67,0
15743076,669,Espanha,Homem,29,9,0.0,1,1,1,93901.61,0
15658258,693,França,Homem,43,6,128760.32,1,1,0,36342.79,0
15756321,612,Espanha,Mulher,52,5,144772.69,1,0,0,98302.57,1
15706799,719,Espanha,Homem,44,4,0.0,1,0,0,84972.9,1
15775703,702,França,Homem,26,2,71281.29,1,1,1,108747.12,1
15642636,755,França,Homem,29,9,117035.89,1,1,1,21862.19,0
15704651,514,França,Homem,26,1,0.0,2,0,0,121551.93,0
15806771,753,França,Mulher,40,0,3768.69,2,1,0,177065.24,1
15566735,548,Alemanha,Mulher,36,2,108913.84,2,1,1,140460.01,0
15681671,850,Alemanha,Homem,28,2,101100.22,2,1,1,35337.31,0
15775949,612,França,Mulher,38,7,110615.47,1,1,1,193502.93,0
15586752,628,Alemanha,Homem,33,8,152143.89,1,1,1,32174.03,0
15582519,479,França,Homem,47,6,121797.09,1,0,1,5811.9,1
15658233,724,França,Mulher,41,5,109798.25,1,0,1,149593.61,0
15755330,512,Alemanha,Homem,41,7,122403.24,1,0,1,37439.9,1
15605072,638,França,Mulher,43,3,145860.98,1,1,1,142763.51,1
15617538,834,Espanha,Homem,40,7,0.0,2,0,0,45038.74,0
15591428,781,França,Homem,29,9,0.0,2,0,0,172097.4,0
15692142,707,Alemanha,Mulher,48,7,105086.74,1,1,1,180344.69,1
15692931,670,França,Homem,22,2,114991.45,1,1,1,37392.56,0
15781127,663,Espanha,Mulher,33,8,96769.04,1,1,1,36864.05,0
15677136,624,França,Mulher,23,5,0.0,2,0,0,132418.59,0
15677828,598,França,Mulher,34,4,0.0,2,0,0,60894.26,0
15567897,619,Alemanha,Homem,23,5,132725.1,1,1,1,143913.33,0
15793641,792,França,Mulher,70,3,0.0,2,1,1,172240.27,0
15678333,683,França,Mulher,26,7,0.0,2,1,0,86619.77,0
15630511,691,França,Mulher,33,6,0.0,2,1,0,164074.89,0
15792627,765,Espanha,Mulher,33,5,84557.82,1,1,1,69039.43,0
15717191,508,França,Homem,49,1,93817.41,2,1,1,132468.76,1
15625716,637,França,Mulher,33,9,113913.53,1,0,1,65316.5,0
15710053,667,Alemanha,Mulher,44,5,140406.68,2,0,1,57164.19,0
15580043,575,Espanha,Mulher,22,8,105229.34,1,1,1,34397.08,0
15601410,744,Espanha,Mulher,46,1,0.0,3,1,1,177431.59,1
15684669,567,França,Mulher,41,9,137891.35,1,1,0,142009.46,1
15619083,502,França,Mulher,35,6,0.0,2,1,1,80618.47,0
15692207,609,França,Mulher,53,6,0.0,2,1,1,124218.27,0
15730705,715,França,Homem,37,9,165252.52,1,1,0,85286.3,0
15749688,541,França,Homem,32,8,0.0,2,0,0,40889.14,0
15728542,850,França,Mulher,71,4,0.0,2,1,1,107236.87,0
15760063,595,Espanha,Homem,23,7,0.0,2,1,1,168085.97,0
15658982,650,Alemanha,Mulher,28,5,122034.4,3,0,1,146663.43,1
15758769,625,França,Mulher,44,7,0.0,1,1,0,4791.8,0
15778481,817,França,Homem,59,1,118962.58,1,1,1,120819.58,0
15661162,526,Espanha,Homem,49,2,0.0,1,1,0,114539.67,1
15568164,850,França,Mulher,34,4,71379.53,2,1,1,154000.99,0
15601569,598,França,Mulher,40,2,171178.25,1,1,0,137980.58,1
15772383,613,França,Homem,36,9,131307.11,1,0,0,83343.73,0
15667456,709,Espanha,Homem,62,3,0.0,2,1,1,82195.15,0
15672983,678,Espanha,Mulher,27,5,87099.85,2,1,0,149550.95,0
15799534,720,França,Homem,71,5,183135.39,2,1,1,197688.5,0
15582847,662,França,Homem,26,0,0.0,2,0,1,72929.96,0
15612478,525,França,Homem,51,10,0.0,3,1,0,171045.35,1
15709621,662,França,Homem,31,3,0.0,2,0,1,27731.05,0
15802009,770,França,Mulher,33,6,0.0,2,1,1,126131.9,0
15698816,721,Espanha,Mulher,33,4,72535.45,1,1,1,103931.49,0
15574830,633,Alemanha,Homem,58,2,128137.42,2,1,0,147635.33,1
15603082,701,França,Homem,51,9,0.0,2,0,0,61961.57,0
15685947,556,Alemanha,Homem,42,0,115915.53,2,0,1,125435.47,1
15643048,639,França,Homem,66,0,0.0,2,0,1,42240.54,0
15807568,632,França,Homem,50,2,0.0,2,0,0,57942.88,0
15597591,456,França,Homem,29,5,107000.49,1,1,1,153419.62,0
15747558,729,Espanha,Mulher,38,10,0.0,2,1,0,189727.12,0
15756655,632,França,Mulher,34,2,0.0,2,0,0,165385.55,0
15589949,433,Espanha,Homem,34,9,152806.74,1,1,0,19687.99,0
15601012,802,França,Mulher,60,3,92887.06,1,1,0,39473.63,1
15724269,670,França,Homem,25,7,0.0,2,1,1,144723.38,0
15567506,738,Alemanha,Mulher,40,6,114940.67,2,1,1,194895.57,1
15791877,706,Alemanha,Homem,34,0,140641.26,2,1,1,77271.91,0
15794360,592,Alemanha,Mulher,70,5,71816.74,2,1,0,105096.82,1
15686538,522,França,Mulher,41,7,0.0,2,0,1,176780.39,0
15585985,746,França,Homem,48,5,165282.42,1,1,0,153786.46,1
15699257,651,Espanha,Homem,42,2,143145.87,2,1,0,43612.06,0
15804104,494,França,Homem,28,9,114731.76,2,0,1,79479.74,0
15727619,753,Alemanha,Mulher,46,9,113909.69,3,1,0,92320.37,1
15740237,671,Alemanha,Homem,36,2,116695.27,1,0,0,193201.86,0
15801436,696,França,Homem,42,4,0.0,1,0,0,126353.13,1
15705735,577,Espanha,Homem,43,3,0.0,2,1,1,135008.92,0
15649359,587,França,Homem,36,1,0.0,2,0,1,17135.6,0
15624892,712,Alemanha,Homem,37,7,93978.96,2,1,0,60651.77,0
15784918,498,Alemanha,Homem,35,2,121968.11,2,0,1,188343.05,0
15584785,660,França,Homem,37,2,97324.91,1,1,0,23291.83,0
15797197,678,Espanha,Homem,29,6,0.0,2,1,0,64443.75,0
15574858,530,França,Homem,37,8,0.0,2,1,1,287.99,0
15794101,559,França,Mulher,48,2,0.0,2,0,1,137961.41,0
15743245,624,França,Homem,42,3,145155.37,1,1,0,72169.95,1
15791535,592,França,Homem,28,5,137222.77,1,0,0,39608.58,0
15605215,767,França,Homem,48,9,0.0,2,0,1,175458.21,0
15771749,653,Alemanha,Mulher,38,5,114268.22,2,1,1,89524.83,0
15616833,678,Espanha,Homem,27,2,0.0,2,1,1,13221.25,0
15750728,586,Espanha,Mulher,42,2,0.0,1,1,0,102889.34,0
15769353,550,França,Mulher,40,8,150490.32,1,0,0,166468.21,1
15770091,643,Alemanha,Homem,28,9,160858.13,2,1,0,27149.27,0
15716420,612,Espanha,Homem,39,5,170288.38,1,1,1,59601.15,0
15740602,674,Alemanha,Mulher,27,4,111568.01,1,0,1,22026.18,0
15796071,657,Espanha,Homem,29,7,83889.03,1,1,0,153059.62,0
15811389,724,Alemanha,Mulher,35,0,171982.95,2,0,1,167313.07,0
15783875,500,França,Mulher,34,4,0.0,2,1,0,12833.96,0
15671800,688,França,Homem,20,8,137624.4,2,1,1,197582.79,0
15677288,599,França,Homem,50,3,121159.65,1,0,0,4033.39,1
15633525,631,França,Homem,29,7,0.0,2,0,1,125877.22,0
15634606,634,Espanha,Homem,52,1,0.0,2,1,1,176913.42,0
15579207,545,França,Homem,37,3,91184.01,1,1,0,105476.65,0
15619892,644,Espanha,Homem,18,8,0.0,2,1,0,59172.42,0
15567778,690,Alemanha,Mulher,54,1,144027.8,1,1,1,108731.02,1
15711750,711,França,Mulher,34,6,0.0,2,1,1,175310.38,0
15751084,712,França,Mulher,29,8,140170.61,1,1,1,38170.04,0
15768945,627,França,Homem,27,1,62092.9,1,1,1,105887.04,0
15586931,694,Espanha,Homem,39,3,0.0,1,1,1,95625.03,0
15636353,534,Espanha,Homem,35,4,0.0,2,0,0,9541.15,0
15623858,603,França,Homem,45,9,0.0,1,0,0,148516.79,0
15703354,808,França,Mulher,33,2,103516.87,1,1,0,113907.8,0
15663987,723,Espanha,Homem,30,1,0.0,3,1,0,164647.72,1
15780805,585,França,Mulher,35,2,0.0,2,1,0,98621.04,1
15768566,706,França,Homem,34,8,0.0,2,1,1,37479.97,0
15643229,671,França,Mulher,31,6,0.0,2,1,1,15846.42,0
15754940,597,Espanha,Homem,43,2,85162.26,1,0,1,5104.08,1
15676576,646,França,Mulher,43,8,143061.88,1,1,0,61937.6,0
15800068,801,Espanha,Mulher,46,6,0.0,2,1,1,170008.74,0
15648030,731,Espanha,Mulher,33,5,137388.01,2,1,0,165000.68,0
15668594,620,Alemanha,Mulher,25,1,137712.01,1,1,1,76197.05,0
15728709,484,Alemanha,Homem,40,7,106901.42,2,0,0,118045.98,0
15724181,647,Espanha,Homem,47,5,105603.21,2,1,1,157360.9,0
15647546,688,Alemanha,Mulher,40,8,150679.71,2,0,1,196226.38,0
15702601,680,Alemanha,Homem,30,4,108300.27,2,0,1,44384.57,1
15567725,689,França,Mulher,46,7,52016.08,2,1,1,72993.65,0
15674179,513,Alemanha,Homem,34,7,60515.13,1,0,0,124571.09,0
15686957,553,Alemanha,Homem,35,2,158584.28,2,1,0,43640.16,0
15607690,689,Alemanha,Homem,47,2,118812.5,2,0,0,31121.42,0
15806546,517,Espanha,Homem,46,4,0.0,1,1,0,22372.78,0
15632850,731,França,Homem,37,8,0.0,2,1,1,170338.35,0
15709016,687,Alemanha,Mulher,47,1,91219.29,1,0,0,158845.49,1
15638068,507,Espanha,Homem,32,7,0.0,2,1,0,67926.18,0
15749345,468,França,Mulher,22,1,76318.64,1,1,1,194783.12,0
15791321,682,Espanha,Mulher,58,4,0.0,1,1,0,176036.01,0
15699095,603,França,Mulher,24,3,0.0,1,1,1,198826.03,1
15638329,522,Alemanha,Homem,25,1,111432.13,1,1,1,168683.57,0
15575445,629,Espanha,Homem,41,10,150148.51,1,0,0,6936.27,0
15752622,729,França,Mulher,32,7,38550.06,1,0,1,179230.23,0
15774507,574,França,Mulher,39,5,119013.86,1,1,0,103421.91,0
15570857,677,Alemanha,Mulher,39,0,111213.64,2,1,1,147578.26,0
15599386,627,Alemanha,Homem,28,5,71097.23,1,1,1,130504.49,0
15744913,788,Espanha,Homem,36,10,109632.85,1,1,1,16149.13,0
15647292,697,França,Homem,63,7,148368.02,1,0,0,118862.08,1
15728838,578,França,Homem,45,1,148600.91,1,1,0,143397.14,1
15584704,519,França,Homem,48,10,71083.98,1,1,0,137959.0,0
15749068,632,França,Mulher,40,9,139625.34,1,1,0,93702.96,1
15622985,679,França,Mulher,39,4,0.0,1,0,0,172939.3,1
15587676,699,França,Homem,30,9,0.0,1,1,1,108162.13,0
15779496,615,França,Homem,64,0,81564.1,2,0,1,35896.09,0
15733460,622,Espanha,Homem,36,9,0.0,2,1,1,104852.6,0
15711457,755,França,Mulher,28,7,124540.28,1,0,1,188850.89,0
15795290,767,França,Mulher,42,2,133616.39,1,1,0,28615.8,0
15611223,752,Alemanha,Mulher,38,10,101648.5,2,1,0,172001.44,0
15794159,633,França,Mulher,26,8,124281.84,1,1,1,60116.57,0
15780677,717,França,Mulher,59,4,0.0,2,1,1,170528.63,0
15690175,585,Espanha,Homem,45,0,0.0,2,0,0,189683.7,0
15722599,751,França,Mulher,37,9,183613.66,2,0,0,49734.94,0
15569976,754,Alemanha,Homem,65,1,136186.44,1,1,1,121529.59,1
15707011,495,França,Homem,47,10,137682.68,1,1,0,71071.47,0
15702277,650,França,Homem,34,4,106005.54,1,0,1,142995.32,0
15801915,529,França,Mulher,31,6,152310.55,1,1,0,13054.25,0
15580213,585,França,Mulher,43,2,0.0,2,1,0,89402.54,0
15637947,668,Espanha,Homem,32,1,134446.04,1,0,1,111241.37,0
15715888,591,França,Mulher,38,2,142289.28,1,0,1,119638.85,0
15732967,731,França,Homem,19,6,0.0,2,1,1,151581.79,0
15737047,754,França,Mulher,45,6,0.0,1,1,0,73881.68,1
15694039,650,Alemanha,Mulher,46,9,149003.76,2,1,0,176902.83,0
15649457,588,Alemanha,Homem,41,2,131341.46,2,0,1,7034.94,0
15742809,712,Espanha,Mulher,29,7,77919.78,1,1,0,122547.58,0
15637829,691,França,Mulher,34,7,0.0,2,0,1,161559.12,0
15633194,771,França,Mulher,41,10,108309.0,4,1,1,137510.41,1
15611635,678,Espanha,Mulher,39,6,0.0,1,0,1,185366.56,0
15638774,719,Espanha,Mulher,40,9,0.0,2,1,0,182224.14,0
15722037,610,Alemanha,Homem,36,7,115462.02,1,0,1,42581.04,0
15672930,722,Espanha,Homem,37,9,0.0,2,1,0,31921.95,0
15668774,758,Alemanha,Mulher,23,5,122739.1,1,1,0,102460.84,1
15780966,709,França,Mulher,32,2,0.0,2,0,0,109681.29,0
15659694,634,Alemanha,Mulher,53,3,113781.5,2,1,1,106345.05,1
15624424,678,Espanha,Mulher,49,1,0.0,2,1,1,102472.9,0
15708713,633,França,Homem,35,3,0.0,2,1,1,36249.76,0
15755405,710,França,Homem,43,9,128284.45,1,1,0,32996.89,1
15647570,640,Alemanha,Homem,45,8,120591.19,1,0,0,195123.94,0
15684348,656,França,Homem,63,8,0.0,2,0,1,57014.43,0
15702541,551,França,Mulher,59,2,166968.28,1,1,0,159483.76,1
15646942,786,Espanha,Mulher,39,7,0.0,2,0,0,100929.59,0
15748920,561,França,Mulher,49,8,0.0,2,1,1,12513.07,0
15694581,807,Espanha,Homem,42,5,0.0,2,1,1,74900.9,0
15643215,602,Alemanha,Homem,38,2,71667.97,2,0,0,137111.89,0
15649060,727,Alemanha,Mulher,31,3,82729.47,2,1,0,60212.51,0
15774258,678,França,Homem,40,1,0.0,2,1,1,187343.4,0
15731553,730,França,Homem,23,8,0.0,2,1,0,183284.53,0
15617029,596,Espanha,Mulher,30,1,0.0,2,1,0,8125.39,0
15780716,686,Alemanha,Homem,39,3,129626.19,2,1,1,103220.56,0
15577018,684,Alemanha,Mulher,26,2,114035.39,1,0,0,96885.19,0
15809515,797,Alemanha,Homem,32,1,151922.94,1,1,0,8877.06,0
15789924,658,França,Mulher,39,4,0.0,1,1,1,147530.06,0
15725076,653,Espanha,Mulher,27,6,107751.68,2,1,1,33389.42,0
15672481,641,França,Homem,37,6,0.0,2,1,0,45309.24,0
15574115,656,Espanha,Mulher,41,6,101179.23,2,1,1,35230.61,0
15661830,750,Espanha,Mulher,36,6,0.0,2,1,1,59816.41,0
15665879,768,França,Mulher,40,8,0.0,2,0,1,69080.46,0
15673820,568,França,Homem,33,7,0.0,2,1,0,143450.61,0
15747772,706,Alemanha,Homem,36,9,58571.18,2,1,0,40774.01,0
15666197,430,Alemanha,Mulher,38,8,153058.64,1,1,0,99377.27,0
15773639,745,Alemanha,Homem,35,4,98270.34,1,1,0,133617.43,0
15581893,747,França,Homem,43,1,130788.71,1,0,1,101495.0,1
15672447,657,Alemanha,Homem,40,7,99165.84,1,0,1,119333.95,1
15777830,639,França,Mulher,42,4,0.0,2,0,0,167682.37,0
15713890,704,França,Homem,44,3,0.0,2,0,1,152884.85,0
15577598,651,Espanha,Homem,23,4,115636.05,2,1,0,70400.86,0
15786042,706,Alemanha,Mulher,44,2,185932.18,2,1,0,65413.41,0
15753462,632,Alemanha,Homem,30,2,72549.0,2,0,1,182728.8,0
15759690,751,França,Homem,42,4,0.0,2,1,1,81442.6,0
15801414,767,França,Mulher,35,2,0.0,2,0,0,144251.38,0
15656141,741,França,Homem,39,5,0.0,1,0,1,40207.06,0
15608701,651,Alemanha,Homem,29,3,121890.06,1,1,0,54530.51,1
15582892,601,França,Homem,46,2,99786.07,1,1,1,32683.88,1
15632967,520,França,Homem,34,3,0.0,2,1,1,104703.96,0
15587573,626,Alemanha,Homem,27,4,115084.53,2,0,1,26907.43,0
15654891,811,França,Homem,30,6,0.0,2,1,1,180591.32,0
15611365,730,França,Mulher,32,9,127661.69,1,0,0,60905.51,0
15749103,604,Alemanha,Mulher,47,4,118907.6,1,0,1,47777.15,1
15810203,499,Alemanha,Mulher,44,6,77627.33,2,1,0,108222.68,0
15813660,754,Espanha,Homem,40,2,160625.17,1,0,1,3554.63,0
15605673,716,Espanha,Mulher,29,8,0.0,2,0,0,78616.92,0
15669282,636,França,Mulher,20,10,124266.86,1,0,0,100566.81,0
15792726,470,França,Mulher,25,8,127974.06,2,1,1,183259.35,0
15593241,444,França,Homem,43,3,0.0,2,1,1,159131.21,0
15683053,809,Espanha,Mulher,48,2,0.0,1,1,0,160976.85,1
15632736,850,Alemanha,Mulher,30,3,104911.35,2,1,1,42933.26,0
15731865,637,França,Homem,27,1,0.0,2,1,0,91291.2,0
15760450,512,França,Homem,43,1,0.0,2,1,1,52471.36,0
15787204,774,Espanha,Mulher,43,1,110646.54,1,0,0,108804.28,0
15650454,641,França,Homem,57,5,0.0,2,1,1,122449.18,0
15573730,586,Alemanha,Homem,42,6,126704.49,2,1,0,41682.3,0
15705050,611,França,Homem,30,9,0.0,2,1,1,148887.69,0
15791342,660,Espanha,Homem,31,1,84560.04,1,1,1,137784.25,0
15684316,532,França,Homem,43,9,0.0,2,0,0,190573.91,1
15700540,557,Alemanha,Mulher,38,2,129893.56,1,0,0,102076.03,0
15770631,730,Espanha,Homem,25,5,167385.81,1,1,1,56307.51,0
15790594,535,França,Mulher,27,6,0.0,2,0,1,49775.58,0
15604020,773,Alemanha,Mulher,36,4,105858.71,1,0,1,4395.45,0
15637599,510,Alemanha,Mulher,44,4,123070.89,1,1,0,28461.29,1
15736578,539,França,Homem,39,1,0.0,1,1,1,28184.7,0
15666332,690,Espanha,Mulher,48,2,0.0,2,1,1,3149.1,0
15727291,821,França,Mulher,40,1,0.0,2,1,0,194273.12,0
15785920,687,Alemanha,Homem,35,1,125141.24,2,1,1,148537.07,0
15658987,557,França,Mulher,46,4,96173.17,2,1,1,116378.31,0
15687719,532,Espanha,Mulher,37,5,0.0,2,0,1,6761.84,0
15799641,540,Espanha,Homem,39,2,0.0,2,1,0,81995.92,0
15758702,705,França,Mulher,55,8,0.0,2,1,1,14392.68,0
15689526,542,Alemanha,Mulher,35,9,127543.11,2,1,0,468.94,1
15586848,706,França,Homem,38,1,0.0,2,1,0,122379.54,0
15707637,765,França,Mulher,56,1,0.0,1,1,0,13228.93,1
15719426,529,França,Homem,67,8,103101.56,2,1,1,154002.02,1
15639265,714,França,Homem,54,7,126113.28,1,1,0,112777.38,0
15576124,582,França,Homem,41,1,40488.76,1,1,0,128528.83,0
15757829,609,Alemanha,Mulher,40,10,137389.77,2,1,0,170122.22,0
15633227,518,França,Mulher,28,9,85146.36,1,0,0,2803.89,0
15753092,791,Alemanha,Homem,35,5,129828.58,1,1,1,181918.26,1
15782939,747,França,Homem,42,4,80214.36,1,1,0,115241.96,1
15746338,565,França,Mulher,40,2,0.0,2,1,1,129956.13,0
15590676,735,França,Homem,34,1,141796.43,1,1,0,45858.49,0
15599329,697,França,Mulher,49,7,195238.29,4,0,1,131083.56,1
15783097,813,Alemanha,Homem,27,6,111348.15,1,1,0,46422.46,0
15597885,772,França,Homem,43,6,0.0,2,1,1,57675.88,0
